NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
PKD1P1	1	PKD1P1	
PKD1	1	PKD1	
ARL4C	1	ARL4C	
PTGIS	1	PTGIS	
ANKRD22	1	ANKRD22	
ZFYVE16	1	ZFYVE16	
SP3	1	SP3	
IL11	1	IL11	
FRMD5	1	FRMD5	
SPATS2L	1	SPATS2L	
CEP162	1	CEP162	
BANP	1	BANP	
PCNX1	1	PCNX1	
PMAIP1	1	PMAIP1	
MYHAS	1	MYHAS	
ZNF804A	1	ZNF804A	
PLEKHH3	1	PLEKHH3	
PCMTD1	1	PCMTD1	
LINC01138	1	LINC01138	
TMEM255B	1	TMEM255B	
RBL2	1	RBL2	
MYO15A	1	MYO15A	
KCNG1	1	KCNG1	
ECM2	1	ECM2	
ALDH1A3	1	ALDH1A3	
PDS5B	1	PDS5B	
DYM	1	DYM	
MRAP2	1	MRAP2	
KCTD15	1	KCTD15	
ZNF706	1	ZNF706	
DENND2A	1	DENND2A	
ZNF502	1	ZNF502	
TMEM108	1	TMEM108	
ADGRL1-AS1	1	ADGRL1-AS1	
CCIN	1	CCIN	
HNRNPA1P7	1	HNRNPA1P7	
DPYSL4	1	DPYSL4	
SIPA1L1-AS1	1	SIPA1L1-AS1	
RIT1	1	RIT1	
ORAI2	1	ORAI2	
ID4	1	ID4	
CEP192	1	CEP192	
CCDC191	1	CCDC191	
AIDA	1	AIDA	
SLC29A4	1	SLC29A4	
MEF2D	1	MEF2D	
ST3GAL4	1	ST3GAL4	
LINGO1	1	LINGO1	
METRN	1	METRN	
TRIM65	1	TRIM65	
LRCH2	1	LRCH2	
MYRF	1	MYRF	
NRIP2	1	NRIP2	
POGLUT2	1	POGLUT2	
PGM3	1	PGM3	
ZNF84	1	ZNF84	
CBL	1	CBL	
PITPNM1	1	PITPNM1	
KIT	1	KIT	
HIF3A	1	HIF3A	
CCDC28B	1	CCDC28B	
CLCN5	1	CLCN5	
ENKD1	1	ENKD1	
KLHL13	1	KLHL13	
OGT	1	OGT	
GAP43	1	GAP43	
PARP14	1	PARP14	
ELMOD3	1	ELMOD3	
ENSG00000223509	1	WHAMMP1	
GTF2IRD1	1	GTF2IRD1	
PCSK6	1	PCSK6	
CNTLN	1	CNTLN	
POLM	1	POLM	
ZMYND8	1	ZMYND8	
CABCOCO1	1	CABCOCO1	
TAB1	1	TAB1	
SFSWAP	1	SFSWAP	
DIRAS1	1	DIRAS1	
MAMLD1	1	MAMLD1	
ARMH4	1	ARMH4	
TWIST1	1	TWIST1	
RNF114	1	RNF114	
ZNF561	1	ZNF561	
CDH6	1	CDH6	
NINL	1	NINL	
CCM2	1	CCM2	
MARCHF6	1	MARCHF6	
C17orf49	1	C17orf49	
ERV3-1	1	ERV3-1	
SUFU	1	SUFU	
KCTD7	1	KCTD7	
CTSA	1	CTSA	
FAM149A	1	FAM149A	
DLG4	1	DLG4	
ATN1	1	ATN1	
GLIS2	1	GLIS2	
RANBP3L	1	RANBP3L	
VOPP1	1	VOPP1	
ZHX2	1	ZHX2	
SH3BP5	1	SH3BP5	
NLRP2	1	NLRP2	
AKAP11	1	AKAP11	
HR	1	HR	
IKZF4	1	IKZF4	
SAMSN1	1	SAMSN1	
FAM53B	1	FAM53B	
RPL10	1	RPL10	
TBX15	1	TBX15	
MYG1	1	MYG1	
HGF	1	HGF	
AFF3	1	AFF3	
SMIM43	1	SMIM43	
PATZ1	1	PATZ1	
ZMYM4	1	ZMYM4	
SUMO2	1	SUMO2	
ZNF184	1	ZNF184	
ZNF516	1	ZNF516	
SCAT8	1	SCAT8	
GFI1	1	GFI1	
NIPSNAP2	1	NIPSNAP2	
KATNIP	1	KATNIP	
SIRPG	1	SIRPG	
PRSS53	1	PRSS53	
ANKRD29	1	ANKRD29	
NOVA1	1	NOVA1	
GHR	1	GHR	
LAMP2	1	LAMP2	
PRDM15	1	PRDM15	
MLXIP	1	MLXIP	
STUM	1	STUM	
INSYN2B	1	INSYN2B	
SEZ6L2	1	SEZ6L2	
SEPTIN7P2	1	SEPTIN7P2	
PLPPR4	1	PLPPR4	
VARS2	1	VARS2	
MPG	1	MPG	
ZBTB33	1	ZBTB33	
HLA-DPB1	1	HLA-DPB1	
NPFFR2	1	NPFFR2	
SHPRH	1	SHPRH	
LINC01432	1	LINC01432	
CLEC2D	1	CLEC2D	
CNOT8	1	CNOT8	
USP27X	1	USP27X	
KIAA1109	1	KIAA1109	
SATB2	1	SATB2	
TNFRSF10C	1	TNFRSF10C	
TSLP	1	TSLP	
RHBDL3	1	RHBDL3	
SUZ12P1	1	SUZ12P1	
CNTNAP3P2	1	CNTNAP3P2	
CSNK1E	1	CSNK1E	
GPSM2	1	GPSM2	
BPI	1	BPI	
ADCY8	1	ADCY8	
TCIRG1	1	TCIRG1	
ELFN1	1	ELFN1	
GJA1	1	GJA1	
BTBD11	1	BTBD11	
INTS3	1	INTS3	
FRA10AC1	1	FRA10AC1	
MAPK11	1	MAPK11	
FSBP	1	FSBP	
BUB1B-PAK6	1	BUB1B-PAK6	
PPDPFL	1	PPDPFL	
SUMF2	1	SUMF2	
LGALS3BP	1	LGALS3BP	
CPNE5	1	CPNE5	
KDM6B	1	KDM6B	
ZSCAN20	1	ZSCAN20	
OAS2	1	OAS2	
OBSCN	1	OBSCN	
EIF4BP6	1	EIF4BP6	
LINC01614	1	LINC01614	
KMT2A	1	KMT2A	
DUT	1	DUT	
VIPAS39	1	VIPAS39	
PBX2	1	PBX2	
UIMC1	1	UIMC1	
THEMIS2	1	THEMIS2	
CD302	1	CD302	
S1PR3	1	S1PR3	
LPAR1	1	LPAR1	
KCNG2	1	KCNG2	
P2RY1	1	P2RY1	
BICRAL	1	BICRAL	
GSEC	1	GSEC	
COL24A1	1	COL24A1	
USP39	1	USP39	
TRABD2A	1	TRABD2A	
C14orf132	1	C14orf132	
SHOX2	1	SHOX2	
DDX17	1	DDX17	
SLC5A3	1	SLC5A3	
C3orf18	1	C3orf18	
FGF17	1	FGF17	
GNB1L	1	GNB1L	
RBM43	1	RBM43	
LINC02246	1	LINC02246	
RPL26	1	RPL26	
ZFP1	1	ZFP1	
NONO	1	NONO	
PEX6	1	PEX6	
LINC02593	1	LINC02593	
TEX2	1	TEX2	
AGO2	1	AGO2	
PCCA	1	PCCA	
RPL34	1	RPL34	
ZC3H10	1	ZC3H10	
PRX	1	PRX	
SPICE1	1	SPICE1	
NBPF19	1	NBPF19	
FGF10	1	FGF10	
AMY2B	1	AMY2B	
PRRX2	1	PRRX2	
KIAA1614	1	KIAA1614	
TNFRSF4	1	TNFRSF4	
BAALC	1	BAALC	
DMWD	1	DMWD	
ZFP69	1	ZFP69	
CCDC32	1	CCDC32	
LINC01705	1	LINC01705	
ANKRD44	1	ANKRD44	
RAD21	1	RAD21	
WNT7B	1	WNT7B	
PRMT6	1	PRMT6	
TUBGCP6	1	TUBGCP6	
PTPRE	1	PTPRE	
TMEM145	1	TMEM145	
RPL37	1	RPL37	
SLC9A7	1	SLC9A7	
FAM89A	1	FAM89A	
ATG14	1	ATG14	
ZNF280D	1	ZNF280D	
KCTD3	1	KCTD3	
MICAL1	1	MICAL1	
RCBTB1	1	RCBTB1	
TMSB10	1	TMSB10	
GABARAP	1	GABARAP	
CCDC93	1	CCDC93	
MORC3	1	MORC3	
MOXD1	1	MOXD1	
HOXC5	1	HOXC5	
RPSAP52	1	RPSAP52	
ZNF555	1	ZNF555	
ENSG00000214135	1	LOC220729	
VIRMA	1	VIRMA	
PGAM2	1	PGAM2	
WDR97	1	WDR97	
ZNF629	1	ZNF629	
CNIH3-AS2	1	CNIH3-AS2	
ZNF607	1	ZNF607	
WASH8P	1	WASH8P	
NCOR2	1	NCOR2	
DDX6	1	DDX6	
TDO2	1	TDO2	
LPAL2	1	LPAL2	
BAHD1	1	BAHD1	
FAM53C	1	FAM53C	
RASAL2	1	RASAL2	
MEG9	1	MEG9	
ZSWIM5	1	ZSWIM5	
SHF	1	SHF	
TFAP2A-AS1	1	TFAP2A-AS1	
C2orf68	1	C2orf68	
ST6GAL1	1	ST6GAL1	
MUC13	1	MUC13	
B4GALNT3	1	B4GALNT3	
CALHM2	1	CALHM2	
MRNIP	1	MRNIP	
NMD3	1	NMD3	
AUP1	1	AUP1	
TMEM47	1	TMEM47	
PIM1	1	PIM1	
NSMCE4A	1	NSMCE4A	
ADGRL4	1	ADGRL4	
CSMD1	1	CSMD1	
TBX6	1	TBX6	
CMYA5	1	CMYA5	
C8orf58	1	C8orf58	
FTCD	1	FTCD	
MYO1D	1	MYO1D	
MT-CYB	1	CYTB	
TRIM16L	1	TRIM16L	
DMBT1	1	DMBT1	
DOK1	1	DOK1	
FILIP1L	1	FILIP1L	
GYPE	1	GYPE	
PLCD4	1	PLCD4	
KLRK1	1	KLRK1	
ENSG00000256802	1	LOC100130111	
ESAM	1	ESAM	
PCDH12	1	PCDH12	
NARF	1	NARF	
MUC15	1	MUC15	
UBASH3B	1	UBASH3B	
PGLS	1	PGLS	
LOC101927531	1	LOC101927531	
CCDC74B	1	CCDC74B	
S100PBP	1	S100PBP	
HOXB13	1	HOXB13	
ZKSCAN3	1	ZKSCAN3	
ENPP3	1	ENPP3	
SBNO2	1	SBNO2	
EPS8	1	EPS8	
DUSP5P1	1	DUSP5P1	
TLR1	1	TLR1	
PPIP5K1	1	PPIP5K1	
GAPLINC	1	GAPLINC	
BLMH	1	BLMH	
ZNF581	1	ZNF581	
STRADB	1	STRADB	
GPC6	1	GPC6	
GALK2	1	GALK2	
NIPA2	1	NIPA2	
CXCL11	1	CXCL11	
GTF3C2	1	GTF3C2	
ST8SIA1	1	ST8SIA1	
NUP43	1	NUP43	
MIR222HG	1	MIR222HG	
CRBN	1	CRBN	
SIRPD	1	SIRPD	
MESP2	1	MESP2	
SHANK3	1	SHANK3	
TIMP4	1	TIMP4	
SIN3A	1	SIN3A	
GPBP1L1	1	GPBP1L1	
AMT	1	AMT	
PCDHA5	1	PCDHA5	
SMBD1P	1	SMBD1P	
CSAD	1	CSAD	
ENSG00000229109	1	LOC102723989	
PCDHA7	1	PCDHA7	
KCMF1	1	KCMF1	
CMTM1	1	CMTM1	
CLDN14	1	CLDN14	
NRCAM	1	NRCAM	
TMSB4XP1	1	TMSB4XP1	
CRYBG1	1	CRYBG1	
LIPG	1	LIPG	
PCDHA13	1	PCDHA13	
PRICKLE2	1	PRICKLE2	
RAB24	1	RAB24	
RMI2	1	RMI2	
TDRD6	1	TDRD6	
PDE7A	1	PDE7A	
CCDC78	1	CCDC78	
GALNT14	1	GALNT14	
ADAM8	1	ADAM8	
FBXW9	1	FBXW9	
RAB12	1	RAB12	
AP3S1	1	AP3S1	
TRPA1	1	TRPA1	
ZBED3	1	ZBED3	
MTUS2	1	MTUS2	
ZNF718	1	ZNF718	
LINC02882	1	LINC02882	
NUCB1	1	NUCB1	
ECSIT	1	ECSIT	
ZC3HAV1	1	ZC3HAV1	
C17orf113	1	C17orf113	
MTMR2	1	MTMR2	
MTHFD1L	1	MTHFD1L	
NT5DC2	1	NT5DC2	
OGN	1	OGN	
NES	1	NES	
SCN3A	1	SCN3A	
TSPAN18	1	TSPAN18	
NUP54	1	NUP54	
WDR27	1	WDR27	
NOL8	1	NOL8	
TXNDC17	1	TXNDC17	
ZNF236	1	ZNF236	
CHST14	1	CHST14	
SSPN	1	SSPN	
B3GNT9	1	B3GNT9	
REC8	1	REC8	
PUM1	1	PUM1	
GEM	1	GEM	
USP34	1	USP34	
RTN4RL2	1	RTN4RL2	
DZANK1	1	DZANK1	
CPM	1	CPM	
RPL32P29	1	RPL32P29	
NEGR1	1	NEGR1	
MED23	1	MED23	
TMSB4XP6	1	TMSB4XP6	
IQCG	1	IQCG	
DCLK3	1	DCLK3	
MTSS1	1	MTSS1	
DPH6-DT	1	DPH6-DT	
ITM2A	1	ITM2A	
ARHGAP12	1	ARHGAP12	
TMEM100	1	TMEM100	
MAF1	1	MAF1	
MMP9	1	MMP9	
RAB39B	1	RAB39B	
SLC12A5	1	SLC12A5	
SEC63	1	SEC63	
PCM1	1	PCM1	
CHGB	1	CHGB	
MIR100HG	1	MIR100HG	
CACNA1C	1	CACNA1C	
WASHC1	1	WASHC1	
RMND5A	1	RMND5A	
ACOT11	1	ACOT11	
AMOT	1	AMOT	
SLC8A1	1	SLC8A1	
TRIML2	1	TRIML2	
HEXIM2	1	HEXIM2	
IQCE	1	IQCE	
RO60	1	RO60	
SLC35E2A	1	SLC35E2A	
RING1	1	RING1	
COG8	1	COG8	
AMH	1	AMH	
LATS1	1	LATS1	
UBTF	1	UBTF	
KNDC1	1	KNDC1	
ARFGAP3	1	ARFGAP3	
ZNF513	1	ZNF513	
SETX	1	SETX	
WDR55	1	WDR55	
C1S	1	C1S	
CNTNAP3	1	CNTNAP3	
SLC25A36	1	SLC25A36	
CEP290	1	CEP290	
IRF2	1	IRF2	
ASB13	1	ASB13	
SUGP2	1	SUGP2	
BIN3	1	BIN3	
TARBP1	1	TARBP1	
CHD1	1	CHD1	
PXDNL	1	PXDNL	
FOXF2	1	FOXF2	
PLPPR5	1	PLPPR5	
BMP6	1	BMP6	
ZNF204P	1	ZNF204P	
FKBP7	1	FKBP7	
CHDH	1	CHDH	
MRPS30-DT	1	MRPS30-DT	
CDR2L	1	CDR2L	
PEX5L	1	PEX5L	
VASH2	1	VASH2	
RUNX3-AS1	1	RUNX3-AS1	
PRCD	1	PRCD	
SRSF4	1	SRSF4	
ABITRAM	1	ABITRAM	
IQGAP2	1	IQGAP2	
SMG9	1	SMG9	
HTRA2	1	HTRA2	
ZNF627	1	ZNF627	
CDH10	1	CDH10	
HOXA3	1	HOXA3	
ZBTB37	1	ZBTB37	
INTS8	1	INTS8	
UTP14A	1	UTP14A	
SH3YL1	1	SH3YL1	
ZNF311	1	ZNF311	
PAXBP1	1	PAXBP1	
ZGRF1	1	ZGRF1	
ERG	1	ERG	
B4GALNT1	1	B4GALNT1	
NSD1	1	NSD1	
ZNF99	1	ZNF99	
LIMK1	1	LIMK1	
MECOM	1	MECOM	
SLC26A4-AS1	1	SLC26A4-AS1	
ZNF250	1	ZNF250	
SLC66A1L	1	SLC66A1L	
WWOX	1	WWOX	
ZNF229	1	ZNF229	
DGKB	1	DGKB	
GRIP2	1	GRIP2	
PIK3C2B	1	PIK3C2B	
EVA1A	1	EVA1A	
PCYT1B	1	PCYT1B	
RACK1	1	RACK1	
R3HCC1L	1	R3HCC1L	
WDFY3	1	WDFY3	
SDC3	1	SDC3	
LINC00639	1	LINC00639	
ATF4	1	ATF4	
BSN	1	BSN	
MOB3C	1	MOB3C	
AMDHD2	1	AMDHD2	
DUXAP9	1	DUXAP9	
ZMYM2	1	ZMYM2	
EFCAB6	1	EFCAB6	
CHST1	1	CHST1	
LCA5	1	LCA5	
LASTR	1	LASTR	
ATP1A1	1	ATP1A1	
EXD2	1	EXD2	
MOB3B	1	MOB3B	
EFR3B	1	EFR3B	
EHMT1	1	EHMT1	
FCGR2A	1	FCGR2A	
CEP152	1	CEP152	
CXCL16	1	CXCL16	
NR2C2	1	NR2C2	
PTPRN2-AS1	1	PTPRN2-AS1	
GUCY1B2	1	GUCY1B2	
DMTF1	1	DMTF1	
NFE2L2	1	NFE2L2	
CCNI	1	CCNI	
DFFB	1	DFFB	
OTUB2	1	OTUB2	
ANKHD1	1	ANKHD1	
PGBD1	1	PGBD1	
ZMIZ1-AS1	1	ZMIZ1-AS1	
ABCA8	1	ABCA8	
APCDD1L-DT	1	APCDD1L-DT	
CCDC154	1	CCDC154	
FLACC1	1	FLACC1	
TMPRSS15	1	TMPRSS15	
PCDHA4	1	PCDHA4	
TRIM2	1	TRIM2	
MCTP2	1	MCTP2	
ZNF841	1	ZNF841	
ENSG00000284930	1	LOC101928143	
GLYATL2	1	GLYATL2	
RSKR	1	RSKR	
FYN	1	FYN	
HLA-DPA1	1	HLA-DPA1	
PLEKHB1	1	PLEKHB1	
TRAF3	1	TRAF3	
PARP6	1	PARP6	
GAB1	1	GAB1	
RPS23P8	1	RPS23P8	
GIGYF1	1	GIGYF1	
BDNF-AS	1	BDNF-AS	
C16orf86	1	C16orf86	
IL1RAPL2	1	IL1RAPL2	
VPS37D	1	VPS37D	
ZFP90	1	ZFP90	
ENSG00000284837	1	LOC339166	
ASH1L	1	ASH1L	
SDHA	1	SDHA	
VCPKMT	1	VCPKMT	
ADAL	1	ADAL	
ROCK1	1	ROCK1	
IGF2BP2	1	IGF2BP2	
NTRK2	1	NTRK2	
GPANK1	1	GPANK1	
PLP1	1	PLP1	
ENSG00000272568	1	LOC100506497	
TET2	1	TET2	
PNISR	1	PNISR	
FBXO39	1	FBXO39	
SOCS1	1	SOCS1	
JMJD1C	1	JMJD1C	
TESPA1	1	TESPA1	
DZIP1L	1	DZIP1L	
ZNF624	1	ZNF624	
BOLA1	1	BOLA1	
GCH1	1	GCH1	
RPLP0P2	1	RPLP0P2	
CCNL2	1	CCNL2	
LRRC57	1	LRRC57	
DBN1	1	DBN1	
ZNF117	1	ZNF117	
TMEM91	1	TMEM91	
PPP1R35	1	PPP1R35	
XIRP2	1	XIRP2	
EMP2	1	EMP2	
TNPO2	1	TNPO2	
SERTAD3	1	SERTAD3	
MAP1A	1	MAP1A	
TOGARAM2	1	TOGARAM2	
AFG3L1P	1	AFG3L1P	
ATXN1	1	ATXN1	
RPL27A	1	RPL27A	
TLN2	1	TLN2	
ENSG00000286381	1	LOC105373085	
REL	1	REL	
SLC25A27	1	SLC25A27	
MAN2B1	1	MAN2B1	
HOTAIR	1	HOTAIR	
ENSG00000215068	1	LOC153684	
MPZ	1	MPZ	
USP51	1	USP51	
EXTL1	1	EXTL1	
ADAM23	1	ADAM23	
SLC35F3	1	SLC35F3	
CNTN6	1	CNTN6	
NOP53	1	NOP53	
PGBD4	1	PGBD4	
CCDC40	1	CCDC40	
ENSG00000289161	1	LOC100310756	
SYMPK	1	SYMPK	
CSNK1G3	1	CSNK1G3	
UBA52	1	UBA52	
CSMD3	1	CSMD3	
COP1	1	COP1	
NPIPA7	1	NPIPA7	
SPP1	1	SPP1	
RAB42	1	RAB42	
XKR6	1	XKR6	
NPM3	1	NPM3	
SCART1	1	SCART1	
MBD5	1	MBD5	
ADH5	1	ADH5	
IMPA2	1	IMPA2	
ZKSCAN8P1	1	ZKSCAN8P1	
SLC25A34	1	SLC25A34	
CT75	1	CT75	
ZBED5	1	ZBED5	
SAMD1	1	SAMD1	
CROCCP3	1	CROCCP3	
ATM	1	ATM	
APOBEC3C	1	APOBEC3C	
PDE4DIPP6	1	PDE4DIPP6	
TSNAXIP1	1	TSNAXIP1	
PKDCC	1	PKDCC	
ADH1B	1	ADH1B	
TMEM119	1	TMEM119	
DDIT4	1	DDIT4	
SLC1A2	1	SLC1A2	
FOXRED2	1	FOXRED2	
CDH4	1	CDH4	
GUCY1A1	1	GUCY1A1	
TAMALIN	1	TAMALIN	
IFITM3	1	IFITM3	
RHOT2	1	RHOT2	
ZNF235	1	ZNF235	
KLHL35	1	KLHL35	
EIF3J	1	EIF3J	
DGKI	1	DGKI	
ZNF558	1	ZNF558	
CA12	1	CA12	
SPATA13	1	SPATA13	
EBLN3P	1	EBLN3P	
ABCA2	1	ABCA2	
ETNK2	1	ETNK2	
MROH6	1	MROH6	
PHF13	1	PHF13	
SLC16A9	1	SLC16A9	
ATXN7L3-AS1	1	ATXN7L3-AS1	
HSD17B1	1	HSD17B1	
FNDC3A	1	FNDC3A	
RARA-AS1	1	RARA-AS1	
RFTN1	1	RFTN1	
NOTCH2NLB	1	NOTCH2NLB	
RPL22	1	RPL22	
ZBTB22	1	ZBTB22	
RUSC1-AS1	1	RUSC1-AS1	
HMSD	1	HMSD	
LINC02915	1	LINC02915	
CAPZB	1	CAPZB	
SPTBN1	1	SPTBN1	
CEP350	1	CEP350	
CDR2	1	CDR2	
NME4	1	NME4	
FAM76B	1	FAM76B	
WDR36	1	WDR36	
FKBP9P1	1	FKBP9P1	
PGAP2	1	PGAP2	
SYNE1	1	SYNE1	
SMARCD2	1	SMARCD2	
BRD3	1	BRD3	
HARS2	1	HARS2	
LGR6	1	LGR6	
RNF170	1	RNF170	
BAZ1B	1	BAZ1B	
MAML2	1	MAML2	
RPLP0	1	RPLP0	
GDNF-AS1	1	GDNF-AS1	
PKD1P5	1	PKD1P5	
MBTD1	1	MBTD1	
ACVR2B	1	ACVR2B	
SPATA7	1	SPATA7	
TNS1	1	TNS1	
OSBP	1	OSBP	
ADAM28	1	ADAM28	
IL13RA2	1	IL13RA2	
ID3	1	ID3	
FSD1L	1	FSD1L	
SIGLEC17P	1	SIGLEC17P	
TPPP3	1	TPPP3	
MIR4458HG	1	MIR4458HG	
RPL21P16	1	RPL21P16	
PEX12	1	PEX12	
SALL2	1	SALL2	
SYCP2	1	SYCP2	
SUPT3H	1	SUPT3H	
RFFL	1	RFFL	
YJU2B	1	YJU2B	
CADM3	1	CADM3	
SIX1	1	SIX1	
UBL7	1	UBL7	
XXYLT1	1	XXYLT1	
LRTM2	1	LRTM2	
FIP1L1	1	FIP1L1	
SHROOM2	1	SHROOM2	
TSPAN13	1	TSPAN13	
CACNG6	1	CACNG6	
PTMA	1	PTMA	
JRKL	1	JRKL	
CNN2	1	CNN2	
TSPAN9	1	TSPAN9	
ZC3H12B	1	ZC3H12B	
ABCC5	1	ABCC5	
FAM118B	1	FAM118B	
OTUD7B	1	OTUD7B	
BOD1L1	1	BOD1L1	
HOXD4	1	HOXD4	
STAT5B	1	STAT5B	
SHISA2	1	SHISA2	
ATPSCKMT	1	ATPSCKMT	
KPNA4	1	KPNA4	
SELENBP1	1	SELENBP1	
ZNF8	1	ZNF8	
NUDT17	1	NUDT17	
LINC02458	1	LINC02458	
TBL1XR1	1	TBL1XR1	
SLC44A5	1	SLC44A5	
WDR76	1	WDR76	
FTH1	1	FTH1	
DMPK	1	DMPK	
LUC7L3	1	LUC7L3	
EGFR	1	EGFR	
UBA6	1	UBA6	
PHLDB3	1	PHLDB3	
GGTA1	1	GGTA1	
DUSP10	1	DUSP10	
VWCE	1	VWCE	
SPDL1	1	SPDL1	
BDKRB1	1	BDKRB1	
NOD1	1	NOD1	
ISG20	1	ISG20	
LINC02606	1	LINC02606	
GALNS	1	GALNS	
LINC02257	1	LINC02257	
TMEM183A	1	TMEM183A	
VPS36	1	VPS36	
ICA1	1	ICA1	
CNOT6L	1	CNOT6L	
ENPP4	1	ENPP4	
AASDH	1	AASDH	
DCTN4	1	DCTN4	
APEX1	1	APEX1	
RPL7AP6	1	RPL7AP6	
USP3	1	USP3	
ARHGAP4	1	ARHGAP4	
BRME1	1	BRME1	
VWC2	1	VWC2	
NUDT21	1	NUDT21	
WASH9P	1	WASH9P	
GOLGB1	1	GOLGB1	
NAA11	1	NAA11	
PLD5	1	PLD5	
B3GALNT2	1	B3GALNT2	
RANBP2	1	RANBP2	
AVIL	1	AVIL	
ZNF879	1	ZNF879	
LINC00648	1	LINC00648	
SPEF2	1	SPEF2	
ZNF519	1	ZNF519	
BZW1	1	BZW1	
TRPM7	1	TRPM7	
OGFR	1	OGFR	
SMAD6	1	SMAD6	
STX2	1	STX2	
PRSS22	1	PRSS22	
LINC00351	1	LINC00351	
GPR37	1	GPR37	
NIM1K	1	NIM1K	
HEMK1	1	HEMK1	
LYPLA2	1	LYPLA2	
PLA1A	1	PLA1A	
FBF1	1	FBF1	
DNMT3A	1	DNMT3A	
TTC7A	1	TTC7A	
YEATS2	1	YEATS2	
DPF2	1	DPF2	
ZNF729	1	ZNF729	
NDP	1	NDP	
MKRN3	1	MKRN3	
ZDHHC9	1	ZDHHC9	
KCNAB2	1	KCNAB2	
LRRC58	1	LRRC58	
PAPPA	1	PAPPA	
CTBP1	1	CTBP1	
SMIM38	1	SMIM38	
NPIPA1	1	NPIPA1	
PNRC1	1	PNRC1	
ZNF623	1	ZNF623	
BCL2A1	1	BCL2A1	
ZNF133	1	ZNF133	
ELK4	1	ELK4	
DUSP11	1	DUSP11	
TAF1	1	TAF1	
RBM6	1	RBM6	
ATXN7L3B	1	ATXN7L3B	
FAHD2B	1	FAHD2B	
NCBP2	1	NCBP2	
RLF	1	RLF	
TPR	1	TPR	
PARM1	1	PARM1	
GOLGA8N	1	GOLGA8N	
CPSF1	1	CPSF1	
ZBTB25	1	ZBTB25	
CCDC121	1	CCDC121	
THSD1	1	THSD1	
BAHCC1	1	BAHCC1	
ANKRD28	1	ANKRD28	
EN1	1	EN1	
BAIAP3	1	BAIAP3	
DNAH10	1	DNAH10	
TSPYL2	1	TSPYL2	
RPL21	1	RPL21	
RAD52	1	RAD52	
KLHL21	1	KLHL21	
CARHSP1	1	CARHSP1	
B4GALT1	1	B4GALT1	
MRPL36	1	MRPL36	
MAFIP	1	MAFIP	
RPL26P19	1	RPL26P19	
HDAC4	1	HDAC4	
LINC01686	1	LINC01686	
HNRNPA1L2	1	HNRNPA1L2	
ASMTL	1	ASMTL	
CHMP1B2P	1	CHMP1B2P	
RPL36A	1	RPL36A	
RAC2	1	RAC2	
EFCC1	1	EFCC1	
GAA	1	GAA	
TMEM243	1	TMEM243	
RIPOR3	1	RIPOR3	
THG1L	1	THG1L	
ARNTL	1	ARNTL	
FAM13A	1	FAM13A	
APAF1	1	APAF1	
ZNF713	1	ZNF713	
LPAR4	1	LPAR4	
PPIL6	1	PPIL6	
ZKSCAN1	1	ZKSCAN1	
ENSG00000254352	1	LOC101241902	
LRRC66	1	LRRC66	
HHEX	1	HHEX	
YPEL4	1	YPEL4	
SFI1	1	SFI1	
EIF4BP3	1	EIF4BP3	
NBEAP3	1	NBEAP3	
PARP10	1	PARP10	
ZKSCAN4	1	ZKSCAN4	
DRC3	1	DRC3	
SHOX	1	SHOX	
NBEA	1	NBEA	
PSMA3-AS1	1	PSMA3-AS1	
PLEKHM3	1	PLEKHM3	
SEC24AP1	1	SEC24AP1	
CHI3L1	1	CHI3L1	
IQCJ	1	IQCJ	
ZGLP1	1	ZGLP1	
ACVR2A	1	ACVR2A	
RPIA	1	RPIA	
SESTD1	1	SESTD1	
PDGFB	1	PDGFB	
DOC2A	1	DOC2A	
PTPN9	1	PTPN9	
SCARA5	1	SCARA5	
ZBTB34	1	ZBTB34	
CARMIL1	1	CARMIL1	
EIF3L	1	EIF3L	
LOC389831	1	LOC389831	
SLIT1	1	SLIT1	
PDE4DIPP2	1	PDE4DIPP2	
KIF13B	1	KIF13B	
ZNF138	1	ZNF138	
CLIC4	1	CLIC4	
MMP25	1	MMP25	
SPIN1	1	SPIN1	
PACS2	1	PACS2	
CAMKK2	1	CAMKK2	
SMARCA1	1	SMARCA1	
ISY1-RAB43	1	ISY1-RAB43	
PKD1P3	1	PKD1P3	
FTX	1	FTX	
MCM3AP	1	MCM3AP	
SMCHD1	1	SMCHD1	
HPS3	1	HPS3	
ZNF846	1	ZNF846	
ERFE	1	ERFE	
ZSCAN26	1	ZSCAN26	
ANO7L1	1	ANO7L1	
ZNF501	1	ZNF501	
ABCC6P2	1	ABCC6P2	
LINC02328	1	LINC02328	
ZNF362	1	ZNF362	
ENSG00000267058	1	LOC100505715	
CFAP69	1	CFAP69	
DOK6	1	DOK6	
TRIM27	1	TRIM27	
ESD	1	ESD	
POM121L9P	1	POM121L9P	
IFNGR1	1	IFNGR1	
OCEL1	1	OCEL1	
ARHGEF2	1	ARHGEF2	
TBC1D19	1	TBC1D19	
PLEKHG5	1	PLEKHG5	
CCDC127	1	CCDC127	
LINC00841	1	LINC00841	
FSIP1	1	FSIP1	
NOVA2	1	NOVA2	
LRRC61	1	LRRC61	
COG7	1	COG7	
GPR35	1	GPR35	
RAB43P1	1	RAB43P1	
LOXL2	1	LOXL2	
ZNF575	1	ZNF575	
PLA2G4B	1	PLA2G4B	
